Language,basicness_score_experimental,basicness_rank,basicness_score,word_in_children_res,word_in_second_lang_learn_res,en_lemmas,n_hyponyms,n_synonyms,n_syn_senses,avg_word_length,avg_word_frequency,avg_n_senses,normalized_length,normalized_n_senses,normalized_frequency,normalized_n_hyponyms,normalized_n_synonyms,normalized_n_syn_senses,example_en_lemma,example_en_gloss,ili
es,0.4747417817278771,3,0.029563656287601128,0,0,"terrace, patio",0,1,2,5.0,2.51e-05,2.0,0.24999999999997916,0.076923076923071,0.029954946293021215,0.0,0.0,0.07142857142856633,terrace,usually paved outdoor area adjoining a residence,i57055
en,0.47343807176785735,3,0.051453822918816956,0,0,"terrace, patio",1,2,4,6.0,5.17e-06,2.0,0.29999999999997,0.14285714285712245,0.003950200830096533,0.004999999999999975,0.09090909090908264,0.14285714285713608,terrace,usually paved outdoor area adjoining a residence,i57055
it,0.45341073796385173,2,0.049985156684896385,0,0,"terrace, patio",0,3,7,7.0,5.557e-06,2.25,0.3571428571428316,0.048387096774190425,0.0047412591174724695,0.0,0.18181818181816528,0.07812499999999879,terrace,usually paved outdoor area adjoining a residence,i57055
es,0.4927316547840778,3,0.2556592075685563,0,1,sculpture,5,1,2,9.0,7.24e-06,2.0,0.5833333333332847,0.076923076923071,0.007160087290321646,0.13513513513513148,0.0,0.07142857142856633,sculpture,a three-dimensional work of plastic art,i58585
en,0.4733759192487105,3,0.031749475903182056,0,0,sculpture,9,1,2,9.0,8.32e-06,2.0,0.59999999999994,0.14285714285712245,0.010940724770997704,0.044999999999999776,0.0,0.047619047619045354,sculpture,a three-dimensional work of plastic art,i58585
it,0.4674549260319678,2,0.03435275174595069,0,0,sculpture,8,1,3,8.0,1.02e-05,3.0,0.42857142857139796,0.09677419354838085,0.009608308881439896,0.10958904109588892,0.0,0.015624999999999757,sculpture,a three-dimensional work of plastic art,i58585
nb,0.44384675793228984,2,0.09438567121794363,0,0,sculpture,2,1,1,8.0,1.66e-06,1.0,0.6249999999999218,0.0,0.0023159438792732866,0.39999999999992,0.0,0.0,sculpture,a three-dimensional work of plastic art,i58585
nb,0.640447841802702,4,0.23596413224652665,0,1,ski,0,1,1,3.0,6.31e-05,1.0,0.0,0.0,0.09110944899162944,0.0,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
en,0.5029919466449395,3,0.0006727495830789531,0,0,ski,1,1,1,3.0,1.35e-05,1.0,0.0,0.0,0.022436253029368514,0.004999999999999975,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
it,0.49777407319603995,3,0.03150072352638505,0,0,ski,1,1,4,3.0,1.23e-05,4.0,0.07142857142856633,0.16129032258063475,0.011809645195101665,0.013698630136986115,0.0,0.031249999999999514,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
es,0.4024967286125725,1,1.4616834310259046e-08,0,0,ski,0,1,1,14.0,3.59e-06,1.0,0.9999999999999166,0.0,0.0025015634739804678,0.0,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
en,0.4915071348617781,3,0.00472084988142048,0,0,statue,7,1,1,6.0,1.23e-05,1.0,0.29999999999997,0.0,0.019773196289977597,0.03499999999999982,0.0,0.0,statue,a sculpture representing a human or animal,i59503
it,0.4742302931167749,3,0.0024849611751213167,0,0,statue,1,1,2,6.0,2.14e-05,2.0,0.2857142857142653,0.03225806451612695,0.02134876922096933,0.013698630136986115,0.0,0.0,statue,a sculpture representing a human or animal,i59503
nb,0.42798784306232884,2,0.09831840000107755,0,0,statue,0,2,2,9.0,1.35115e-06,1.0,0.7499999999999063,0.0,0.0018695917625097577,0.0,0.33333333333322224,0.08333333333332639,statue,a sculpture representing a human or animal,i59503
es,0.4160720225445157,1,0.3048682356509164,0,0,statue,0,2,13,6.5,3.59e-05,6.5,0.37499999999996875,0.42307692307689054,0.043739071557811544,0.0,0.2499999999999375,0.8571428571427959,statue,a sculpture representing a human or animal,i59503
nb,0.6056180681060955,4,0.23596694230088167,0,1,"steel, sword, brand",0,1,1,5.0,1.17e-05,1.0,0.24999999999996875,0.0,0.016825820040211693,0.0,0.0,0.0,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
en,0.5282302469525773,3,0.3377634191991533,0,1,"steel, sword, brand",8,4,19,5.0,4.743333333333333e-05,3.3333333333333335,0.19999999999998,0.33333333333328574,0.09774157971547846,0.0399999999999998,0.27272727272724795,0.8571428571428164,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
es,0.4783043283336388,3,0.06186215386464441,0,0,"steel, sword, brand",6,1,2,6.0,2.14e-05,2.0,0.33333333333330556,0.076923076923071,0.025232607081935636,0.16216216216215776,0.0,0.07142857142856633,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
it,0.4632793813994482,2,0.17323002675505275,0,0,"steel, sword, brand",4,5,22,5.25,2.1635925e-05,5.5,0.23214285714284055,0.2580645161290156,0.021596078873255358,0.05479452054794446,0.36363636363633056,0.31249999999999517,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
en,0.4706427705664115,3,0.05203810309987462,0,0,umbrella,1,1,3,8.0,7.76e-06,3.0,0.49999999999995,0.2857142857142449,0.009697964959281942,0.004999999999999975,0.0,0.09523809523809071,umbrella,a lightweight handheld collapsible canopy,i60698
es,0.4512025926499396,2,1.5982068739390038e-07,0,0,umbrella,0,1,1,8.0,6.03e-06,1.0,0.4999999999999583,0.0,0.005615754737507173,0.0,0.0,0.0,umbrella,a lightweight handheld collapsible canopy,i60698
nb,0.44887006425457143,2,2.7748886744514038e-08,0,0,umbrella,0,1,1,7.0,2.04e-06,1.0,0.4999999999999375,0.0,0.0028651224590697604,0.0,0.0,0.0,umbrella,a lightweight handheld collapsible canopy,i60698
it,0.43713095417434783,2,0.04954504113174477,0,0,umbrella,1,3,7,9.25,1.5048000000000002e-06,2.0,0.5178571428571058,0.03225806451612695,0.0004935186364152199,0.013698630136986115,0.18181818181816528,0.07812499999999879,umbrella,a lightweight handheld collapsible canopy,i60698
it,0.6590003517130056,4,0.5085883479313504,1,1,"faith, religious belief, religion",16,2,16,7.0,5.235e-05,6.333333333333333,0.3571428571428316,0.31182795698922716,0.053792273462793985,0.21917808219177784,0.09090909090908264,0.2187499999999966,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
nb,0.6407649931920583,4,0.23596413224652665,1,0,"faith, religious belief, religion",0,1,1,3.0,0.000324,1.0,0.0,0.0,0.4681639002255767,0.0,0.0,0.0,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
en,0.5496747279311327,3,0.24190623222921973,0,1,"faith, religious belief, religion",26,3,7,9.666666666666666,4.72e-05,2.3333333333333335,0.6666666666665999,0.1904761904761633,0.09722376312726358,0.12999999999999937,0.18181818181816528,0.28571428571427215,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
es,0.4825882438414741,3,0.5003575307673959,0,1,"faith, religious belief, religion",7,3,10,5.0,4.476666666666666e-05,3.3333333333333335,0.24999999999997916,0.1794871794871657,0.055055668225818415,0.18918918918918406,0.499999999999875,0.6428571428570969,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
nb,0.594311201373844,4,0.2359771219645228,0,1,"dramatic art, theatre, theater",0,1,1,6.0,1.7e-05,1.0,0.37499999999995315,0.0,0.02448541602158356,0.0,0.0,0.0,dramatic art,the art of writing and producing plays,i73479
it,0.5385375155327,3,0.23293119183456956,0,1,"dramatic art, theatre, theater",0,2,9,10.0,3.159666666666667e-05,3.3333333333333335,0.5714285714285307,0.11827956989246549,0.03203747998841593,0.0,0.09090909090908264,0.1093749999999983,dramatic art,the art of writing and producing plays,i73479
en,0.5259109139899605,3,0.26810024364968016,0,1,"dramatic art, theatre, theater",1,5,10,8.666666666666666,2.6066666666666662e-05,2.3333333333333335,0.5666666666666099,0.1904761904761633,0.05032437499465677,0.004999999999999975,0.36363636363633056,0.4285714285714082,dramatic art,the art of writing and producing plays,i73479
es,0.5029661262955268,3,0.35272211632348105,0,1,"dramatic art, theatre, theater",1,1,6,6.0,6.76e-05,6.0,0.33333333333330556,0.38461538461535505,0.08419803182576097,0.027027027027026296,0.0,0.3571428571428316,dramatic art,the art of writing and producing plays,i73479
nb,0.6271310071288625,4,0.5462141685460667,0,1,"moving ridge, wave",0,3,7,5.666666666666667,7.2933333333333335e-06,2.3333333333333335,0.3333333333332917,0.1481481481481317,0.01045727545695785,0.0,0.6666666666664445,0.4999999999999583,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
it,0.5876515425275648,4,0.2626636658445461,0,1,"moving ridge, wave",10,2,8,5.0,2.4006e-05,4.0,0.21428571428569898,0.16129032258063475,0.02408052276068484,0.13698630136986115,0.09090909090908264,0.09374999999999854,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
en,0.5164177690550746,3,0.29077839109178244,1,0,"moving ridge, wave",13,2,10,8.0,2.67e-05,5.0,0.49999999999995,0.5714285714284898,0.05172987716266866,0.06499999999999968,0.09090909090908264,0.4285714285714082,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
es,0.4913285806448338,3,0.11018605849775777,0,0,"moving ridge, wave",4,1,4,3.0,1.62e-05,4.0,0.08333333333332639,0.23076923076921302,0.018595806028518073,0.10810810810810519,0.0,0.21428571428569898,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
nb,0.7280171101982311,4,0.9528071735483444,1,1,party,0,3,13,5.666666666666667,4.47e-05,4.333333333333333,0.3333333333332917,0.37037037037032916,0.06451764407516862,0.0,0.6666666666664445,0.9999999999999166,party,an occasion on which people can assemble for social interaction and entertainment,i75850
en,0.6998477868242163,4,0.4639336319663011,1,1,party,11,1,5,5.0,0.000309,5.0,0.19999999999998,0.5714285714284898,0.678213975104383,0.05499999999999973,0.0,0.19047619047618142,party,an occasion on which people can assemble for social interaction and entertainment,i75850
it,0.6397174261410867,4,0.45669320836562854,1,1,party,4,3,12,7.0,4.88e-05,4.0,0.3571428571428316,0.16129032258063475,0.05007096683731814,0.05479452054794446,0.18181818181816528,0.15624999999999759,party,an occasion on which people can assemble for social interaction and entertainment,i75850
es,0.5400984976536981,3,0.31598334683701795,1,0,party,5,1,4,6.0,9.77e-05,4.0,0.33333333333330556,0.23076923076921302,0.12261489946188957,0.13513513513513148,0.0,0.21428571428569898,party,an occasion on which people can assemble for social interaction and entertainment,i75850
nb,0.5834978978911365,4,0.2360200615001563,0,1,breakfast,0,1,1,7.0,2.51e-05,1.0,0.4999999999999375,0.0,0.03619159101198208,0.0,0.0,0.0,breakfast,the first meal of the day (usually in the morning),i76564
en,0.5735130111072814,4,0.13663856864610138,0,1,breakfast,2,1,1,9.0,4.07e-05,1.0,0.59999999999994,0.0,0.08279887245556275,0.00999999999999995,0.0,0.0,breakfast,the first meal of the day (usually in the morning),i76564
es,0.5273302726052145,3,0.549975003194727,1,1,breakfast,0,2,6,8.0,1.925e-05,3.0,0.4999999999999583,0.153846153846142,0.02248854510792645,0.0,0.2499999999999375,0.3571428571428316,breakfast,the first meal of the day (usually in the morning),i76564
it,0.42537474064705555,2,0.022201166124570865,0,0,breakfast,0,2,4,12.0,3.93e-05,2.0,0.7142857142856632,0.03225806451612695,0.04011254065646728,0.0,0.09090909090908264,0.031249999999999514,breakfast,the first meal of the day (usually in the morning),i76564
nb,0.6814641165097224,4,0.650215463308071,1,1,pastry,1,2,3,5.5,1.13295e-05,1.5,0.3124999999999609,0.055555555555549384,0.01629037092491013,0.19999999999996,0.33333333333322224,0.16666666666665278,pastry,any of various baked foods made of dough or batter,i76902
it,0.4929887512727189,3,0.046406355444520285,0,0,pastry,7,1,4,5.0,3.89e-05,4.0,0.21428571428569898,0.16129032258063475,0.03969323850148408,0.0958904109589028,0.0,0.031249999999999514,pastry,any of various baked foods made of dough or batter,i76902
en,0.48596713068800956,3,0.037141713999262777,0,0,pastry,17,1,2,6.0,3.39e-06,2.0,0.29999999999997,0.14285714285712245,0.0,0.08499999999999958,0.0,0.047619047619045354,pastry,any of various baked foods made of dough or batter,i76902
es,0.45009672988614685,2,0.10709389490478476,0,0,pastry,8,2,2,8.0,1.795e-06,1.0,0.4999999999999583,0.0,0.00021059080265651913,0.21621621621621037,0.2499999999999375,0.07142857142856633,pastry,any of various baked foods made of dough or batter,i76902
en,0.5522653611129792,3,0.2249002670699938,0,1,"gammon, ham, jambon",2,3,7,5.0,4.522233333333334e-06,2.3333333333333335,0.19999999999998,0.1904761904761633,0.002512668007413652,0.00999999999999995,0.18181818181816528,0.28571428571427215,gammon,meat cut from the thigh of a hog (usually smoked),i77246
es,0.47597152251325886,3,1.662298326100001e-07,0,0,"gammon, ham, jambon",0,1,1,5.0,7.24e-06,1.0,0.24999999999997916,0.0,0.007160087290321646,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
nb,0.462142120157355,2,1.7254897192685542e-07,0,0,"gammon, ham, jambon",0,1,1,6.0,4.07e-06,1.0,0.37499999999995315,0.0,0.00579889224061408,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
it,0.4417193989027106,2,0.0,0,0,"gammon, ham, jambon",0,1,2,10.0,7.59e-06,2.0,0.5714285714285307,0.03225806451612695,0.0068723623201745535,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
it,0.5455498502346757,3,0.21007948101331886,1,0,"bean, edible bean",0,1,4,7.0,1.51e-06,4.0,0.3571428571428316,0.16129032258063475,0.000498969564430001,0.0,0.0,0.031249999999999514,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
es,0.47728248959458697,3,0.4218237017875018,0,1,"bean, edible bean",1,2,9,5.5,3.851e-06,4.5,0.29166666666664237,0.2692307692307485,0.0028346798345462347,0.027027027027026296,0.2499999999999375,0.5714285714285307,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
nb,0.4742677215472208,3,2.6735344667685873e-10,0,0,"bean, edible bean",0,1,1,5.0,5.89e-07,1.0,0.24999999999996875,0.0,0.000768127408320594,0.0,0.0,0.0,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
en,0.4642046557582419,2,0.06885375832390848,0,0,"bean, edible bean",3,2,5,7.5,6.25e-06,2.5,0.449999999999955,0.21428571428568366,0.006346951895548364,0.014999999999999925,0.09090909090908264,0.19047619047618142,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
nb,0.6037240001537466,4,0.3342848429971001,0,1,cheese,0,2,2,5.5,1.02e-05,1.0,0.3124999999999609,0.0,0.014658009856804561,0.0,0.33333333333322224,0.08333333333332639,cheese,a solid food prepared from the pressed curd of milk,i78427
en,0.5843671958493625,4,0.17821247586671657,0,1,cheese,26,1,2,6.0,3.72e-05,2.0,0.29999999999997,0.14285714285712245,0.07503162363233923,0.12999999999999937,0.0,0.047619047619045354,cheese,a solid food prepared from the pressed curd of milk,i78427
es,0.5297764499361941,3,0.22074437719712056,0,1,cheese,4,1,1,5.0,2.82e-05,1.0,0.24999999999997916,0.0,0.033911500767173995,0.10810810810810519,0.0,0.0,cheese,a solid food prepared from the pressed curd of milk,i78427
it,0.471028548497416,3,0.046920828252747085,0,0,cheese,10,2,4,7.0,9.7775e-06,2.0,0.3571428571428316,0.03225806451612695,0.009165420980238898,0.13698630136986115,0.09090909090908264,0.031249999999999514,cheese,a solid food prepared from the pressed curd of milk,i78427
nb,0.6379867761943674,4,0.5309276812868364,0,1,beer,0,4,4,3.6666666666666665,2.4230333333333334e-05,1.0,0.08333333333332289,0.0,0.03493474284120225,0.0,0.9999999999996666,0.24999999999997916,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
en,0.5095765644468101,3,0.002845419421048372,0,0,beer,4,1,1,4.0,5.01e-05,1.0,0.09999999999999,0.0,0.10365948358079163,0.0199999999999999,0.0,0.0,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
it,0.48564092229756445,3,0.019490083818879362,0,0,beer,2,1,3,5.0,3.63e-05,3.0,0.21428571428569898,0.09677419354838085,0.036967774494093324,0.02739726027397223,0.0,0.015624999999999757,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
es,0.47093318199496653,3,0.02158790645577204,0,0,beer,4,1,1,7.0,3.31e-05,1.0,0.41666666666663194,0.0,0.040165409452125156,0.10810810810810519,0.0,0.0,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
nb,0.6180103931800472,4,0.36706666904907237,0,1,"wine, vino",0,2,3,5.0,1.86e-05,1.5,0.24999999999996875,0.055555555555549384,0.026797746883884505,0.0,0.33333333333322224,0.16666666666665278,wine,fermented juice (of grapes especially),i78715
it,0.6110150236023949,4,0.22329990137201172,0,1,"wine, vino",17,1,2,4.0,6.46e-05,2.0,0.14285714285713266,0.03225806451612695,0.0666334019591543,0.23287671232876395,0.0,0.0,wine,fermented juice (of grapes especially),i78715
en,0.5836016411862125,4,0.18576190562225134,0,1,"wine, vino",24,2,3,4.0,2.77945e-05,1.5,0.09999999999999,0.07142857142856122,0.05415880683038812,0.1199999999999994,0.09090909090908264,0.09523809523809071,wine,fermented juice (of grapes especially),i78715
es,0.5519558080452602,3,0.23737155413277003,0,1,"wine, vino",7,1,1,4.0,9.12e-05,1.0,0.16666666666665278,0.0,0.1143188981451176,0.18918918918918406,0.0,0.0,wine,fermented juice (of grapes especially),i78715
nb,0.6135093086753002,4,0.33431978316542477,0,1,"coffee, java",0,2,2,5.0,2.76145e-05,1.0,0.24999999999996875,0.0,0.0398255634827669,0.0,0.33333333333322224,0.08333333333332639,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
en,0.5662102903743207,4,0.24268993522817295,0,1,"coffee, java",13,2,7,5.0,4.12e-05,3.5,0.19999999999998,0.35714285714280614,0.08390847943030896,0.06499999999999968,0.09090909090908264,0.28571428571427215,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
it,0.5016209485487568,3,0.10703533791938269,0,0,"coffee, java",8,1,8,5.0,6.76e-05,8.0,0.21428571428569898,0.41935483870965035,0.06977816812152826,0.10958904109588892,0.0,0.09374999999999854,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
es,0.48160368810225956,3,0.1291405469334901,0,0,"coffee, java",2,1,5,4.0,6.46e-05,5.0,0.16666666666665278,0.307692307692284,0.08036910814109698,0.05405405405405259,0.0,0.2857142857142653,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
nb,0.6243235779589044,4,0.33429054918500367,0,1,tea,0,2,2,4.0,2.087185e-05,1.0,0.12499999999998437,0.0,0.030081039927333495,0.0,0.33333333333322224,0.08333333333332639,tea,a beverage made by steeping tea leaves in water,i79004
en,0.5818360995391058,4,0.24093131445167854,0,1,tea,5,1,5,3.0,5.37e-05,5.0,0.0,0.5714285714284898,0.1116486537989644,0.024999999999999876,0.0,0.19047619047618142,tea,a beverage made by steeping tea leaves in water,i79004
it,0.5765633772034264,4,0.2514858616843564,1,0,tea,2,2,9,2.5,9.810000000000001e-06,4.5,0.035714285714283166,0.1935483870967617,0.00919948928033128,0.02739726027397223,0.09090909090908264,0.1093749999999983,tea,a beverage made by steeping tea leaves in water,i79004
es,0.4938511145538877,3,0.09403438325072336,0,0,tea,1,1,4,2.0,1.95e-05,4.0,0.0,0.23076923076921302,0.022807622081648448,0.027027027027026296,0.0,0.21428571428569898,tea,a beverage made by steeping tea leaves in water,i79004
nb,0.6877668782291563,4,0.7729534097539691,1,1,"family line, sept, family",1,3,5,6.333333333333333,5.087066666666667e-05,1.6666666666666667,0.41666666666661456,0.07407407407406585,0.07343553343410925,0.19999999999996,0.6666666666664445,0.33333333333330556,family line,people descended from a common ancestor,i79200
it,0.622220617669026,4,0.836079028836457,1,1,"family line, sept, family",4,12,66,6.0,0.00027583333333333333,9.666666666666666,0.2857142857142653,0.5268817204300735,0.28805988163652946,0.05479452054794446,0.9999999999999091,0.9999999999999845,family line,people descended from a common ancestor,i79200
en,0.6177732168844154,4,0.5679476828562794,1,1,"family line, sept, family",5,7,18,7.0,0.00022113333333333333,3.6666666666666665,0.39999999999996,0.38095238095232653,0.48321904274231436,0.024999999999999876,0.5454545454544959,0.809523809523771,family line,people descended from a common ancestor,i79200
es,0.5157098042066698,3,0.41835235735715254,1,0,"family line, sept, family",3,2,8,6.5,0.000171785,4.0,0.37499999999996875,0.23076923076921302,0.2171701698546666,0.08108108108107888,0.2499999999999375,0.4999999999999643,family line,people descended from a common ancestor,i79200
nb,0.6493902112530471,4,0.47192907781518983,1,1,"small town, settlement, village",0,1,1,7.0,6.17e-06,1.0,0.4999999999999375,0.0,0.008833826497384066,0.0,0.0,0.0,small town,a community of people smaller than a town,i80343
it,0.6356483504393509,4,0.48756074389059484,1,1,"small town, settlement, village",0,4,17,7.666666666666667,0.0001442,4.666666666666667,0.40476190476187585,0.20430107526880403,0.15007453080080999,0.0,0.27272727272724795,0.23437499999999636,small town,a community of people smaller than a town,i80343
en,0.6044985223380108,4,0.413036410761248,1,1,"small town, settlement, village",1,3,11,9.0,7e-05,3.6666666666666665,0.59999999999994,0.38095238095232653,0.14782184117569105,0.004999999999999975,0.18181818181816528,0.47619047619045357,small town,a community of people smaller than a town,i80343
es,0.5291249142283988,3,0.6054242452535203,1,0,"small town, settlement, village",1,1,13,6.0,0.000324,13.0,0.33333333333330556,0.9230769230768521,0.41144337607504256,0.027027027027026296,0.0,0.8571428571427959,small town,a community of people smaller than a town,i80343
nb,0.6399570985321295,4,0.33637656719808856,0,1,"civilization, culture, civilisation",0,1,3,6.0,0.000148,3.0,0.37499999999995315,0.22222222222219754,0.21380750537247312,0.0,0.0,0.16666666666665278,civilization,a particular society at a particular time and place,i80699
it,0.5724532143516071,4,0.30795149483871337,0,1,"civilization, culture, civilisation",0,2,16,7.0,0.00010075,8.0,0.3571428571428316,0.41935483870965035,0.10452783421576048,0.0,0.09090909090908264,0.2187499999999966,civilization,a particular society at a particular time and place,i80699
es,0.46407120857709655,2,0.3854623005783835,0,1,"civilization, culture, civilisation",2,2,7,9.5,9.39e-05,3.5,0.6249999999999479,0.19230769230767752,0.1177649294613152,0.05405405405405259,0.2499999999999375,0.42857142857139796,civilization,a particular society at a particular time and place,i80699
en,0.42686458114205406,2,0.19669174175465268,0,0,"civilization, culture, civilisation",7,3,15,10.333333333333334,3.9846666666666666e-05,5.0,0.73333333333326,0.5714285714284898,0.08090514321866253,0.03499999999999982,0.18181818181816528,0.666666666666635,civilization,a particular society at a particular time and place,i80699
it,0.6696578838901021,4,0.42565158361371386,1,1,"haven, harbour, harbor",2,1,6,5.0,0.000107,6.0,0.21428571428569898,0.29032258064514255,0.11107943038737289,0.02739726027397223,0.0,0.06249999999999903,haven,a sheltered port where ships can take on or discharge cargo,i82357
nb,0.6278752745643719,4,0.28184907729249603,0,1,"haven, harbour, harbor",0,1,2,4.0,1.51e-05,2.0,0.12499999999998437,0.11111111111109877,0.021739523122601193,0.0,0.0,0.08333333333332639,haven,a sheltered port where ships can take on or discharge cargo,i82357
es,0.5248966525897167,3,0.24151962160185972,0,1,"haven, harbour, harbor",2,1,2,6.0,0.000115,2.0,0.33333333333330556,0.076923076923071,0.14469502604345186,0.05405405405405259,0.0,0.07142857142856633,haven,a sheltered port where ships can take on or discharge cargo,i82357
en,0.5246598282303874,3,0.23276286718817632,1,0,"haven, harbour, harbor",5,4,7,6.0,1.2383333333333334e-05,2.0,0.29999999999997,0.14285714285712245,0.01995813078576863,0.024999999999999876,0.27272727272724795,0.28571428571427215,haven,a sheltered port where ships can take on or discharge cargo,i82357
nb,0.6906202768189215,4,0.8473737140864601,1,1,countryside,0,3,9,8.666666666666666,0.00011853386666666668,3.0,0.7083333333332447,0.22222222222219754,0.1712228494353849,0.0,0.6666666666664445,0.6666666666666111,countryside,rural regions,i82392
it,0.5740406503317204,4,0.2836944560160714,0,1,countryside,0,1,9,8.0,0.000107,9.0,0.42857142857139796,0.48387096774190425,0.11107943038737289,0.0,0.0,0.1093749999999983,countryside,rural regions,i82392
es,0.5100814117575602,3,0.5867949283280267,1,0,countryside,0,1,14,5.0,0.000151,14.0,0.24999999999997916,0.9999999999999231,0.19064211025941966,0.0,0.0,0.9285714285713622,countryside,rural regions,i82392
en,0.468435847069234,3,0.0,0,0,countryside,0,1,1,11.0,8.32e-06,1.0,0.79999999999992,0.0,0.010940724770997704,0.0,0.0,0.0,countryside,rural regions,i82392
en,0.5003114253820179,3,0.003372214844118724,0,0,cave,5,1,1,4.0,1.58e-05,1.0,0.09999999999999,0.0,0.02754044511320112,0.024999999999999876,0.0,0.0,cave,a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea,i85180
nb,0.4879647762940497,3,6.192467243442726e-08,0,0,cave,0,1,1,4.0,4.17e-06,1.0,0.12499999999998437,0.0,0.005943412919507889,0.0,0.0,0.0,cave,a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea,i85180
es,0.47683386150724005,3,1.9910250847615665e-06,0,0,cave,0,1,1,5.0,1.41e-05,1.0,0.24999999999997916,0.0,0.015915559449253283,0.0,0.0,0.0,cave,a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea,i85180
it,0.4734651639470761,3,0.061756932789920456,0,0,cave,2,2,8,5.5,4.73e-06,4.0,0.24999999999998215,0.16129032258063475,0.0038743519120447143,0.02739726027397223,0.09090909090908264,0.09374999999999854,cave,a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea,i85180
nb,0.6701533299535024,4,0.4666846171097695,0,1,lake,1,1,5,3.0,1.48e-05,5.0,0.0,0.44444444444439507,0.021305961085919766,0.19999999999996,0.0,0.33333333333330556,lake,a body of (usually fresh) water surrounded by land,i85647
it,0.5785904002526088,4,0.19844388276683816,1,0,lake,7,1,2,4.0,4.37e-05,2.0,0.14285714285713266,0.03225806451612695,0.04472486436128241,0.0958904109589028,0.0,0.0,lake,a body of (usually fresh) water surrounded by land,i85647
es,0.5423094867439132,3,0.23150812493062276,0,1,lake,6,1,1,4.0,3.02e-05,1.0,0.16666666666665278,0.0,0.036464116556949984,0.16216216216215776,0.0,0.0,lake,a body of (usually fresh) water surrounded by land,i85647
en,0.5136746401487648,3,0.08613571944485494,0,0,lake,51,1,3,4.0,6.76e-05,3.0,0.09999999999999,0.2857142857142449,0.14249572769690924,0.2549999999999987,0.0,0.09523809523809071,lake,a body of (usually fresh) water surrounded by land,i85647
nb,0.6156218381231614,4,0.28328554252773647,0,1,"mountain, mount",1,1,1,5.0,4.17e-05,1.0,0.24999999999996875,0.0,0.06018202370835434,0.19999999999996,0.0,0.0,mountain,a land mass that projects well above its surroundings; higher than a hill,i85815
it,0.5714390540892123,4,0.23672577860638516,0,1,"mountain, mount",3,2,7,6.5,5.39e-05,3.5,0.32142857142854847,0.1290322580645078,0.05541706931335387,0.04109589041095835,0.09090909090908264,0.07812499999999879,mountain,a land mass that projects well above its surroundings; higher than a hill,i85815
en,0.5586483869704566,4,0.23742506200071545,0,1,"mountain, mount",5,2,7,6.5,4.1599999999999995e-05,3.5,0.349999999999965,0.35714285714280614,0.08479616501010592,0.024999999999999876,0.09090909090908264,0.28571428571427215,mountain,a land mass that projects well above its surroundings; higher than a hill,i85815
es,0.4967768980040033,3,0.3231872556659655,0,1,"mountain, mount",3,2,4,6.0,3.285e-05,2.0,0.33333333333330556,0.076923076923071,0.03984633247840316,0.08108108108107888,0.2499999999999375,0.21428571428569898,mountain,a land mass that projects well above its surroundings; higher than a hill,i85815
